NO,MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,CITY,MSO,SOURCE CODE,POS1
2873,001014208,FRIENDS COMPUTER         ,08,190907,MEDAN        ,091,A1X2MA000000000000,001
2874,001014224,INDORENT AIRPORT MEDAN   ,08,100807,MEDAN        ,059,A1X1MA000000000000,001
2875,001014232,INDORENT MEDAN           ,08,100807,MEDAN        ,059,A1X1MA000000000000,001
2876,001014240,INDORENT TIARA MEDAN     ,08,100807,MEDAN        ,059,A1X1MA000000000000,001
2877,001014257,INDORENT ACEH            ,08,100807,ACEH         ,059,A1X1MA000000000000,001
2878,001014265,INDORENT ACEH BESAR      ,08,100807,ACEH         ,059,A1X1MA000000000000,001
2879,001014273,52N STATION              ,08,130907,MEDAN        ,050,A1X2MA000000000000,001
2880,001014281,DEWI SEAFOOD             ,08,270807,MEDAN        ,050,A1X1MA000000000000,001
2881,001014299,FITPLUS MEDAN            ,08,060807,MEDAN        ,055,A1X1MA000000000000,001
2882,001014315,SYSCOM DATA INTERCHANGE  ,08,070907,MEDAN        ,093,A1X1DA000000000000,001
2883,001014323,ELITE GORDYN             ,08,300807,MEDAN        ,093,A1X2DA000000000000,001
2884,001014331,MEGAH ELECTRONIC         ,08,120907,MEDAN        ,090,A1X2MA000000000000,001
2885,001014349,TOKO SIX SEVEN           ,08,271107,MEDAN        ,090,A1X2MA000000000000,001
2886,001014364,PD NEFO                  ,08,231007,MEDAN        ,091,A1X2MA000000000000,001
2887,001014372,JATI JAYA FURNITURE      ,08,310807,MEDAN        ,093,A1X2DA000000000000,001
2888,001014414,DUNKIN DONUTS GT SBRT    ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2889,001014422,DUNKIN DONUTS PKJA MDN   ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2890,001014430,DUNKIN DONUTS GRMD MDN   ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2891,001014448,DUNKIN DONUTS PLZ DELI   ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2892,001014463,DUNKIN DONUTS PLZ MDN    ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2893,001014471,DUNKIN DONUTS RS         ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2894,001014489,DUNKIN DONUTS POLONIA 1  ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2895,001014497,DUNKIN DONUTS POLONIA 3  ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2896,001014505,DUNKIN DONUTS MILENIUM   ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2897,001014513,DUNKIN DONUTS POLONIA 2  ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2898,001014521,DUNKIN DONUTS MAL MEDAN  ,08,100807,MEDAN        ,056,A1X1MA000000000000,001
2899,001014539,BENTENG CELLULAR         ,08,030907,MEDAN        ,093,A1X2DA000000000000,001
2900,001014554,TOKO JAM MAHKOTA MBL     ,01,260907,MEDAN        ,090,B1X1AA001382006AK2,001
2901,001014570,UD JAYA SELATAN MBL      ,08,240807,MEDAN        ,050,B1X2MA000000000000,001
2902,001014588,TOP DIESEL               ,08,280907,MEDAN        ,050,A1X2MA000000000000,001
2903,001014596,UD BHN BANGUNAN ST       ,08,270807,BINJAI       ,050,A1X2MA000000000000,001
2904,001014612,RUMAH MUSIK              ,08,270907,MEDAN        ,089,A1X2MA000000000000,001
2905,001014620,STEP 1                   ,08,120907,MEDAN        ,090,A1X2MA000000000000,001
2906,001014638,PT METRO NIAGA NSNTR     ,08,170907,BIREUEN      ,050,A1X1MA000000000000,001
2907,001014646,RAHMAT MOTOR             ,08,170907,BIREUN       ,050,A1X1MA000000000000,001
2908,001014653,APOTIK ASLI              ,08,280907,NANGROE ACEH ,050,A1X2MA000000000000,001
2909,001014679,LADYS FASHION            ,08,200907,BIREUEN      ,050,A1X2MA000000000000,001
2910,001014687,TOKO BINA GUNA MBL       ,01,200907,BIREUEN      ,050,B1X2MA007007105AK1,001
2911,001014703,RODA MAS                 ,08,170907,BIREUEN      ,050,A1X1MA000000000000,001
2912,001014729,TOKO RIMO MBL            ,08,170907,BIREUEN      ,050,B1X2MA007008006AK1,001
2913,001014752,TOKO MEGA BARU           ,08,200907,BIREUEN      ,050,A1X2MA000000000000,001
2914,001014760,TOKO FAMILY BARU         ,08,200907,BIREUEN      ,050,A1X2MA000000000000,001
2915,001014786,AUDI FASHION MBL         ,08,100907,MEDAN        ,092,B1X2MA000000000000,001
2916,001014794,SAN SAN COLLECTION       ,08,310807,MEDAN        ,092,A1X2MA000000000000,001
2917,001014802,MASCOT SERVICE           ,08,030907,MEDAN        ,092,A1X1MA000000000000,001
2918,001014844,MICHI SALON              ,08,050907,MEDAN        ,093,A1X2DA000000000000,001
2919,001014851,MELLY SALON              ,08,300807,MEDAN        ,093,A1X2DA000000000000,001
2920,001014869,SUMBER REJEKI ELEKTRONIK ,08,300108,MEDAN        ,090,A1X2MA000000000000,001
2921,001014877,TOKO MAS CAHAYA INDAH    ,01,050907,MEDAN        ,050,A1X2MA000000000000,001
2922,001014893,TRANS COMPUTER           ,08,060907,MEDAN        ,050,A1X2MA000000000000,001
2923,001014919,DIGITAL COMPUTER CENTER  ,08,191108,MEDAN        ,146,A1X2MA000000000000,001
2924,001014935,IBRAHIM JAYA             ,08,131107,MEDAN        ,089,A1X2MA000000000000,001
2925,001014943,TOKO MAS MURNI           ,08,140907,MEDAN        ,091,A1X2MA000000000000,001
2926,001014950,PANORAMA TRAVEL          ,08,110208,MEDAN        ,091,A1X1MA000000000000,001
2927,001014968,TRI GRAHA PERKASA        ,08,190907,MEDAN        ,093,A1X1DA000000000000,001
2928,001014976,TRI GRAHA CELLULAR       ,08,210907,MEDAN        ,093,A1X1DA000000000000,001
2929,001014984,WEBMEDIA TRAINING CTR    ,08,130907,MEDAN        ,093,A1X1DA000000000000,001
2930,001014992,HANSKU WISATA T&T        ,08,110907,MEDAN        ,093,A1X1DA000000000000,001
2931,001015015,APOTEK BENTENG MBL       ,01,101007,MEDAN        ,093,B1X2MA007008006AK1,001
2932,001015023,RM AMOI                  ,08,081107,MEDAN        ,093,A1X2DA000000000000,001
2933,001015031,JORDAN SHOES             ,08,130907,MEDAN        ,089,A1X2MA000000000000,001
2934,001015056,ALIGRA CELLULAR          ,08,161107,MEDAN        ,092,A1X2MA000000000000,001
2935,001015064,ERHA CLINIC MEDAN        ,08,240807,MEDAN        ,070,A1X1MA000000000000,003
2936,001015072,ANDIE SALON              ,08,190907,MEDAN        ,092,A1X2MA000000000000,001
2937,001015080,USAHA RACHMAD            ,08,260907,MEDAN        ,091,A1X2MA000000000000,001
2938,001015098,CV PRANINTA              ,08,050907,MEDAN        ,050,A1X1MA000000000000,001
2939,001015106,CRYSTAL PALACE           ,08,131207,MEDAN        ,091,A1X2MA000000000000,001
2940,001015114,AN TRAVEL                ,08,050907,MEDAN        ,093,A1X1DA000000000000,001
2941,001015122,MICHAEL FASHION          ,08,270907,MEDAN        ,090,A1X2MA000000000000,001
2942,001015130,ACINDO BUANA CITRA       ,08,221007,MEDAN        ,090,A1X2MA000000000000,001
2943,001015148,GRAHA INSAN SURYA MBL    ,01,050907,MEDAN        ,100,B1X2MA007008006AK1,001
2944,001015155,PRIORITY SHOP            ,08,291107,MEDAN        ,100,A1X2MA000000000000,001
2945,001015163,ASIA MAS MOTOR           ,08,230807,MEDAN        ,050,A1X1MA000000000000,001
2946,001015171,TOKO KHARISMA MBL        ,08,011007,MEDAN        ,091,B1X1MA007002040FS1,001
2947,001015197,MOBILE PRO               ,08,221107,MEDAN        ,089,A1X2MA000000000000,001
2948,001015205,TOBALEUSER               ,08,270907,MEDAN        ,091,A1X1MA000000000000,001
2949,001015213,SUZUYA DEPT STORE B.ACEH ,08,240907,BANDA ACEH   ,050,A1X1MA000000000000,002
2950,001015221,SUZUYA SWALAYAN B. ACEH  ,08,250907,BANDA ACEH   ,050,A1X1MA000000000000,004
2951,001015239,ASIA PASIFIC KOMPUTER    ,08,051007,MEDAN        ,091,A1X1MA000000000000,001
2952,001015247,BATA 551 - 24 MBL        ,01,250807,MEDAN        ,033,A1Y3RQ000613120MR2,001
2953,001015254,FOUR LEAVES              ,08,031007,MEDAN        ,092,A1X2MA000000000000,001
2954,001015288,PT. MUTIARA BAHARI T&T   ,08,300108,MEDAN        ,091,A1X1MA000000000000,001
2955,001015312,TOKO MAS INDAH JAYA MBL  ,01,130907,MEDAN        ,092,B1X2MA007004006FS1,001
2956,001015320,TOKO MAS BUKIT JAYA      ,08,130907,MEDAN        ,092,A1X2MA000000000000,001
2957,001015338,BELLA BOUTIQUE           ,08,060907,MEDAN        ,050,A1X2MA000000000000,001
2958,001015353,ABENG SALON              ,08,280108,MEDAN        ,090,A1X2MA000000000000,001
2959,001015361,ANEKA SUPPLY COMPUTER    ,08,180907,MEDAN        ,092,A1X2MA000000000000,001
2960,001015387,MDS BINJAI SUPER MALL    ,08,280807,BINJAI       ,100,A1X1MA000000000000,018
2961,001015411,SETIA JAYA               ,08,200907,MEDAN        ,090,B1X2MA007002006AK1,001
2962,001015429,TOKO SELAMAT DIESEL      ,08,270907,MEDAN        ,050,A1X2MA000000000000,001
2963,001015437,KAWAN DIESEL             ,08,270907,MEDAN        ,050,A1X2MA000000000000,001
2964,001015452,INVUS MOBILE             ,08,041007,MEDAN        ,050,                  ,001
2965,001015460,TERUS JAYA               ,08,200907,MEDAN        ,090,A1X2MA000000000000,001
2966,001015478,LUCKY CAFE               ,08,031007,TAPANULI     ,050,A1X2MA000000000000,001
2967,001015486,TOKO DIVA MBL            ,01,210907,MEDAN        ,090,B1X2MA007004053MR1,001
2968,001015494,OTO KIT                  ,08,281107,MEDAN        ,089,A1X2MA000000000000,001
2969,001015502,ICON TOUR                ,08,120907,MEDAN        ,090,A1X1MA000000000000,001
2970,001015528,MIE AYAM HASAN           ,08,251007,MEDAN        ,050,A1X2MA000000000000,001
2971,001015536,TINA SALON               ,08,300108,MEDAN        ,090,A1X2MA000000000000,001
2972,001015544,ELECTRONIC CITY MEDAN    ,01,050907,MEDAN        ,100,A1X1MA000000000000,002
2973,001015551,TOKO MAS ABANG ADIK      ,08,101007,MEDAN        ,089,A1X2MA000000000000,001
2974,001015569,APOTIK PELANGI           ,08,191107,MEDAN        ,092,A1X2MA000000000000,001
2975,001015577,RANIE TRAVEL             ,08,190907,MEDAN        ,093,A1X1DA000000000000,001
2976,001015585,DSTUDIO                  ,08,281107,MEDAN        ,090,A1X2MA000000000000,001
2977,001015593,DSTUDIO 2                ,08,281107,MEDAN        ,090,A1X2MA000000000000,001
2978,001015601,INFO.COM                 ,08,280907,MEDAN        ,050,A1X2MA000000000000,001
2979,001015619,DE JAVA CAFE & RESTO     ,08,140907,MEDAN        ,090,A1X2MA000000000000,001
2980,001015627,PANTE PIRAK PASARAYA     ,08,210907,BANDAACEHH   ,050,A1X2MA000000000000,006
2981,001015635,HYPERMART BINJAI MBL     ,01,120907,MEDAN        ,100,B1X1MA000000000000,010
2982,001015643,HYPERMART BINJAI PROMO   ,01,120907,MEDAN        ,100,A1X1MA000000000000,001
2983,001015668,RESTO D DAGO 1           ,08,231107,MEDAN        ,090,A1X2MA000000000000,001
2984,001015676,RESTO D DAGO 2           ,08,301107,MEDAN        ,090,A1X2MA000000000000,001
2985,001015684,PASS CAR BODY            ,08,101007,MEDAN        ,093,A1X1DA000000000000,001
2986,001015692,MDS MEDAN MALL EXHB      ,08,150907,MEDAN        ,   ,A3X1MA000000000000,001
2987,001015734,SULTAN HOTEL MBL         ,01,310108,BANDA ACEH   ,050,B1X2MA007009005AK1,001
2988,001015742,TOKO MAS MAKMUR JAYA     ,08,091107,MEDAN        ,089,A1X2MA000000000000,001
2989,001015759,OS SUN PLZ MEDAN         ,01,190907,MEDAN        ,100,A1X1MA000000000000,001
2990,001015767,NADA INDAH ELEKTRONIK    ,08,031007,BIREUN       ,050,A1X2MA000000000000,001
2991,001015775,NAGA MAS                 ,08,101007,MEDAN        ,089,A1X2MA000000000000,001
2992,001015791,VICCO BOUTIQUE           ,08,011007,MEDAN        ,090,A1X2MA000000000000,001
2993,001015809,SUMBER REZEKI            ,08,161107,MEDAN        ,089,A1X2MA000000000000,001
2994,001015833,SUPERTECH COM            ,08,221007,MEDAN        ,092,A1X2MA000000000000,001
2995,001015866,NATIONAL JAYA SERVICE    ,08,081007,MEDAN        ,092,A1X2MA000000000000,001
2996,001015874,METRO COMPUTER           ,08,041207,MEDAN        ,091,                  ,001
2997,001015882,BUANA SHOES              ,08,221007,MEDAN        ,090,A1X2MA000000000000,001
2998,001015890,TOKO ANGEL               ,08,111007,BANDA ACEH   ,091,A1X2MA000000000000,001
2999,001015908,ARYADUTA HTL MBL         ,01,101007,MEDAN        ,093,B1X1MA007007000AK1,002
3000,001015916,ARYADUTA KITCHN MBL      ,01,111007,MEDAN        ,093,B1X1MA007003000AK1,001
3001,001015924,ARYADUTA HTL MDN LOUNGE  ,08,111007,MEDAN        ,093,A1X1DA000000000000,001
3002,001015932,ARYADUTA REGENCY-SPA     ,08,111007,MEDAN        ,093,A1X1DA000000000000,001
3003,001015940,THE ARYADUTA HTL PASTRY  ,08,111007,MEDAN        ,093,A1X1DA000000000000,001
3004,001015957,THE ARYADUTA HTL POOLOF  ,08,111007,MEDAN        ,093,A1X1DA000000000000,001
3005,001015965,SENTRAPONSEL MEDAN       ,01,190907,MEDAN        ,100,A1X1MA000000000000,001
3006,001015973,TOKO SUMBER REZEKI       ,08,101007,MEDAN        ,089,A1X2MA000000000000,001
3007,001015981,FASHIONITA               ,08,011007,BIREUEN      ,091,A1X2MA000000000000,001
3008,001015999,BINTANG PRATAMA KOMPUTI  ,08,101007,MEDAN        ,092,A1X2MA000000000000,001
3009,001016005,SUMBER MULIA             ,08,251007,MEDAN        ,092,A1X1MA000000000000,001
3010,001016013,TOKO BUKU DARUSSALAM     ,08,060208,MEDAN        ,091,A1X1MA000000000000,001
3011,001016021,ANNABEL                  ,08,051207,MEDAN        ,050,A1X2MA000000000000,001
3012,001016039,TOKO SURBAKTI MBL        ,08,161107,BERASTAGI    ,050,B1X2MA007008193AK1,001
3013,001016047,HOTEL FAJAR              ,08,031007,ACEH         ,091,A1X2MA000000000000,001
3014,001016054,TOKO PARIS               ,08,091007,BANDAACEHH   ,091,A1X2MA000000000000,001
3015,001016062,CV. INDAKO BESAR         ,08,011007,MEDAN        ,091,                  ,001
3016,001016070,CV. INDAKO PATUMBUKAN    ,08,011007,MEDAN        ,091,                  ,001
3017,001016088,CV. INDAKO RANTAU PRAPA  ,08,011007,MEDAN        ,091,                  ,001
3018,001016096,CV. INDAKO KP. PAJAK     ,08,011007,MEDAN        ,091,                  ,001
3019,001016112,CV. INDAKO SERDANG       ,08,011007,MEDAN        ,091,                  ,001
3020,001016120,CV. INDAKO NUSA DELI     ,08,011007,MEDAN        ,091,                  ,001
3021,001016138,CV. INDAKO NGUMBAN       ,08,011007,MEDAN        ,091,                  ,001
3022,001016146,CV. INDAKO PEMUDA        ,08,011007,MEDAN        ,091,                  ,001
3023,001016153,CV. INDAKO CIKAMPAK      ,08,011007,MEDAN        ,091,                  ,001
3024,001016161,CV. INDAKO NEGERI LAMA   ,08,011007,MEDAN        ,091,                  ,001
3025,001016179,CV. INDAKO LINTAS AEK    ,08,011007,MEDAN        ,091,                  ,001
3026,001016187,CV. INDAKO A. YANI       ,08,011007,MEDAN        ,091,                  ,001
3027,001016195,CV. INDAKO SM 2          ,08,011007,MEDAN        ,091,                  ,001
3028,001016203,CV. INDAKO SUDIRMAN      ,08,011007,MEDAN        ,091,                  ,001
3029,001016211,CV. INDAKO TITI PAHLAWAN ,08,011007,MEDAN        ,091,                  ,001
3030,001016229,CV. INDAKO SM-RAJA 1     ,08,011007,MEDAN        ,091,                  ,001
3031,001016237,CV. INDAKO DS. T.BOTUNG  ,08,011007,MEDAN        ,091,                  ,001
3032,001016245,CV. INDAKO SM TAPANULI   ,08,011007,MEDAN        ,091,                  ,001
3033,001016252,CV. INDAKO KOTA PINANG   ,08,011007,MEDAN        ,091,                  ,001
3034,001016260,CV. INDAKO LINTAS SUMUT  ,08,011007,MEDAN        ,091,                  ,001
3035,001016278,CV. INDAKO INDRAPURA     ,08,011007,MEDAN        ,091,                  ,001
3036,001016286,CV. INDAKO PAHLAWAN      ,08,011007,MEDAN        ,091,                  ,001
3037,001016294,CV. INDAKO BINJAI        ,08,011007,MEDAN        ,091,                  ,001
3038,001016302,CV. INDAKO LUBUK PAKAM   ,08,011007,MEDAN        ,091,                  ,001
3039,001016310,CV. INDAKO IRIAN         ,08,011007,MEDAN        ,091,                  ,001
3040,001016328,CV. INDAKO G. KRAKATAU   ,08,011007,MEDAN        ,091,                  ,001
3041,001016336,CV. INDAKO MAKMUR        ,08,011007,MEDAN        ,091,                  ,001
3042,001016344,BG ACCESSORIES           ,08,071107,MEDAN        ,089,A1X2MA000000000000,001
3043,001016351,KATAMSO AUDIO SERVICE    ,08,081107,MEDAN        ,092,A1X2MA000000000000,001
3044,001016369,SITI KHADIJAH GALLERY    ,08,311007,MEDAN        ,093,A1X1DA000000000000,001
3045,001016377,BINTANG PHOTO            ,08,311007,MEDAN        ,090,A1X2MA000000000000,001
3046,001016393,UD. IMMANUEL GINTING     ,08,060208,MEDAN        ,050,A1X2MA000000000000,001
3047,001016419,SONIC PS 2               ,08,091107,MEDAN        ,092,A1X2MA000000000000,001
3048,001016427,CV. LAU SEKALAK          ,08,261107,KABANJAHE    ,050,A1X1MA000000000000,001
3049,001016443,CAPRIASI                 ,08,280907,MEDAN        ,093,A1X1DA000000000000,001
3050,001016450,DECOR INDAH              ,08,191107,MEDAN        ,089,A1X2MA000000000000,001
3051,001016468,SENTRAL YAMAHA           ,08,301007,MEDAN        ,093,A1X1DA000000000000,001
3052,001016476,YAMAHA(PT.ALFASCORPII)2  ,08,301007,MEDAN        ,093,A1X1DA000000000000,001
3053,001016484,YAMAHA(PT.ALFASCORPII)3  ,08,301007,MEDAN        ,093,A1X1DA000000000000,001
3054,001016492,YAMAHA(PT.ALFASCORPII)4  ,08,301007,MEDAN        ,093,A1X1DA000000000000,001
3055,001016500,CITRA BUSANA             ,08,311007,ACEH (NAD)   ,091,A1X2MA000000000000,001
3056,001016518,D MAX                    ,08,141207,MEDAN        ,090,A1X2MA000000000000,001
3057,001016526,PUTRI HIJAU ELECTRONIC   ,01,221007,MEDAN        ,092,A1X2MA000000000000,001
3058,001016534,SURYA ELECTRONIC         ,08,221007,MEDAN        ,092,A1X2MA000000000000,001
3059,001016542,AL-BUCHARI CELLULAR      ,08,061107,MEDAN        ,093,                  ,001
3060,001016559,K-1 MOBILE               ,08,091107,MEDAN        ,093,A1X2DA000000000000,001
3061,001016567,PT. SAMUDRA MANDIRI JY   ,08,151107,MEDAN        ,090,A1X1MA000000000000,001
3062,001016575,PT. SAMUDRA MANDIRI JY2  ,08,191107,MEDAN        ,090,A1X1MA000000000000,001
3063,001016583,PT. NATRABU 1            ,08,280108,MEDAN        ,091,A1X1MA000000000000,001
3064,001016591,PT. NATRABU 2            ,08,300108,MEDAN        ,091,A1X1MA000000000000,001
3065,001016617,MEDAN JAYA               ,01,241007,MEDAN        ,092,A1X2MA000000000000,001
3066,001016633,HOTEL KARTIKA MBL        ,01,311007,NANGROACEHD D,091,B1X2MA008246090AK1,001
3067,001016641,TOKO ITALI BARU          ,08,111007,BANDA ACEH   ,091,A1X2MA000000000000,001
3068,001016658,APOTIK SULTAN FARMA      ,08,221007,ACEH         ,091,A1X2MA000000000000,001
3069,001016666,NEW STAR ELECTRONICS     ,08,081007,LHOKSEUMAWE  ,091,A1X2MA000000000000,001
3070,001016674,MULTI SYSTEM ELECTRONIC  ,08,011107,BANDA ACEH   ,091,A1X1MA000000000000,001
3071,001016682,MULTI SYSTEM ELECT. 2    ,08,311007,SIGLI        ,091,A1X1MA000000000000,001
3072,001016690,SANUR KERAMIK            ,08,301107,BANDA ACEH   ,091,A1X2MA000000000000,001
3073,001016708,JELITA PERABOT           ,08,271107,BIREUN       ,091,A1X2MA000000000000,001
3074,001016716,SULTAN GALLERY           ,08,101107,SIGLI        ,091,A1X2MA000000000000,001
3075,001016724,SUMATERA ELECTRONICS 1   ,08,051007,BANDA ACEH   ,091,A1X1MA000000000000,001
3076,001016732,SUMATERA ELECTRONICS 2   ,01,231107,BANDAACEHH   ,091,A1X2MA008246148AK1,001
3077,001016740,SUMATERA ELECTRONICS 3   ,08,051007,BANDA ACEH   ,091,A1X1MA000000000000,001
3078,001016757,TOKO BANGUN JAYA         ,08,051207,BANDA ACEH   ,091,A1X2MA000000000000,001
3079,001016765,SOPHIE MARTIN            ,08,111007,MEDAN        ,050,A1X2MA000000000000,001
3080,001016773,TOKO EMAS INGIN TEMAN    ,08,261007,LHOKSEMAWE   ,091,A1X2MA000000000000,001
3081,001016781,LINDA KERAMIK            ,08,111007,LHOKSEUMAWE  ,091,A1X2MA000000000000,001
3082,001016799,CV. MEUGAH KARYA         ,08,301107,LHOKSEUMAWE  ,091,A1X1MA000000000000,001
3083,001016807,CV. MEUGAH KARYA 2       ,08,071107,LHOKSEUMAWE  ,091,A1X1MA000000000000,001
