MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,MSO,SOURCE CODE,POS1
304254428,KANTIN IBU EYANG         ,02,9/28/2018,   ,O1X2CDP27702002YP1,000
304254501,PDPASARWASTUKENCANA      ,02,9/28/2018,   ,O1X2CDP32433269YP1,000
304408412,WIJAYA PLATINUM TAMAN KOP,02,9/25/2018,N19,                  ,000
304408438,WIJAYA PLATINUM KARAPITAN,02,9/25/2018,N19,                  ,000
304408446,WIJAYA PLATINUM SUMATRI B,02,9/25/2018,N19,                  ,000
304408453,WIJAYA PLATINUM ANTAPANI ,02,9/25/2018,N19,                  ,000
307194191,YAP TRAVEL ALGHAZALI     ,02,9/27/2018,G27,                  ,001
307194290,YAP ATHIRAH SPORT        ,02,9/27/2018,G34,                  ,001
307196972,YAP TOKO RAJAMAICA       ,02,9/24/2018,G04,                  ,001
307197574,YAP TK PURNAMA TEXTILE   ,02,9/27/2018,G10,                  ,001
307197582,YAP TOKO ROTI AMALIA     ,02,9/27/2018,G27,                  ,001
307197590,YAP ANDI DARA OS BARU    ,02,9/27/2018,G10,                  ,001
307197665,YAP SUMBER UTAMA         ,02,9/24/2018,G34,                  ,001
307197715,YAP JILC MINASA UPA      ,02,9/24/2018,G27,                  ,001
307197723,YAP MICROMEDIA CELL      ,02,9/24/2018,G34,                  ,001
307197756,YAP BINTANG PHONE        ,02,9/24/2018,G34,                  ,001
307197772,YAP TOKO IRFAN MOTOR     ,02,9/24/2018,G10,                  ,001
307197798,YAP RM MEGA RASA         ,02,9/24/2018,G10,                  ,001
307197806,YAP TOKO IMUT            ,02,9/24/2018,G27,                  ,001
307197830,YAP UD FURQAM            ,02,9/24/2018,G34,                  ,001
307197848,YAP APOTEK AA            ,02,9/24/2018,G34,                  ,001
307197855,YAP RM ALAM HIJAU        ,02,9/24/2018,G27,                  ,001
307197863,YAP TOKO SPAREPART ILYAS ,02,9/24/2018,G27,                  ,001
307197871,YAP STAND AGUNG          ,02,9/24/2018,G27,                  ,001
307197889,YAP LIMIT SPORT          ,02,9/24/2018,G27,                  ,001
307197897,YAP TOKO DEWI            ,02,9/24/2018,G28,                  ,001
307197905,YAP REAL TECHNO CELL     ,02,9/24/2018,G28,                  ,001
307198010,YAP RARE LAUNDRY         ,02,9/27/2018,G34,                  ,001
307198085,YAP PUTRA MOTOR          ,02,9/27/2018,G27,                  ,001
307198119,YAP DAPUR MAMA DO        ,02,9/27/2018,G34,                  ,001
307198135,YAP EDY MOTOR            ,02,9/26/2018,G27,O1X2CGP26120007YP1,001
307198143,YAP ANDI FS              ,02,9/27/2018,G34,                  ,001
307198150,YAP TOKO ALAM JAYA       ,02,9/26/2018,G27,O1X2CG048186007YP1,001
307198176,YAP RM BONTONOMPO        ,02,9/27/2018,G27,                  ,001
307198184,YAP PTR EXCUTIVE LOUNGE  ,02,9/27/2018,G28,                  ,001
307198234,YAP BRITNEY SALON        ,02,9/26/2018,G28,O1X2CGP45733041YP1,001
307198242,YAP J'N'J COLLECTION     ,02,9/26/2018,G34,O1X2CGP45733041YP1,001
307198259,YAP HOTEL VILIA          ,02,9/27/2018,G28,                  ,001
307198267,YAP TOKO KIREN           ,02,9/27/2018,G34,                  ,001
307198275,YAP SALON BUTET          ,02,9/26/2018,G10,O1X2CG010398041YP1,001
307198291,YAP CAFE KARAMPUANG      ,02,9/27/2018,G27,                  ,001
307198309,YAP CAFE MUSIKINI        ,02,9/27/2018,G10,                  ,001
307198358,YAP UNIQUE HIJAB STORE   ,02,9/27/2018,G28,                  ,001
307198424,YAP APP COLLECTION       ,02,9/27/2018,G27,                  ,001
307198432,YAP DOCTOR SHOES         ,02,9/27/2018,G27,                  ,001
307198440,YAP SINAR BTP            ,02,9/27/2018,G27,                  ,001
307198481,YAP TAJUDDIN             ,02,9/27/2018,G28,                  ,001
307198507,YAP WARKOP OGIE          ,02,9/27/2018,G27,                  ,001
307198531,YAP NABILA COLLECTION    ,02,9/27/2018,G28,                  ,001
307198549,YAP BOSS 88 BOUTIQUE     ,02,9/27/2018,G10,                  ,001
307198556,YAP AUL LAUNDRY          ,02,9/27/2018,G28,                  ,001
307198564,YAP ABU ASADEL FASHION   ,02,9/27/2018,G28,                  ,001
307198952,YAP ESRA ART SHOP        ,02,9/24/2018,G10,                  ,001
307198960,YAP SURYA FAMILY KARAOKE ,02,9/24/2018,G34,                  ,001
307198978,YAP TOWER ELECTRONIC     ,02,9/24/2018,G34,                  ,001
307198986,YAP CLASSIC COFFEE       ,02,9/24/2018,G28,                  ,001
307199000,YAP MELATI VARIASI       ,02,9/25/2018,G09,                  ,001
307199026,YAP WARKOP KPK 90        ,02,9/24/2018,G09,                  ,001
307199034,YAP COFFEE RAN           ,02,9/24/2018,G09,                  ,001
307199042,YAP BABE SHOES           ,02,9/24/2018,G09,                  ,001
307199059,YAP SMILE FHONE          ,02,9/25/2018,G09,                  ,001
307199067,YAP FIRDAUS COMPUTER     ,02,9/25/2018,G09,                  ,001
307199075,YAP RIZALI ALIF JINAN    ,02,9/25/2018,G09,                  ,001
307199083,YAP LOKET KAREBOSI       ,02,9/24/2018,G28,                  ,001
307199091,YAP COTO BUTTATOA        ,02,9/24/2018,G28,                  ,001
307199109,YAP BAKSO PETTUADAE      ,02,9/24/2018,G28,                  ,001
307199117,YAP CCR                  ,02,9/24/2018,G10,                  ,001
307199125,YAP D QUEEN CO           ,02,9/24/2018,G10,                  ,001
307199133,YAP KIOS JOLANG          ,02,9/24/2018,G10,                  ,001
307199141,YAP KIOS NISA            ,02,9/24/2018,G10,                  ,001
307199158,YAP ALAM MURNI           ,02,9/25/2018,G10,                  ,001
307199166,YAP WARKOP ALETA         ,02,9/24/2018,G10,                  ,001
307199174,YAP FORMULA MOBILINDO    ,02,9/24/2018,G10,                  ,001
307199182,YAP CALLYSTA FASHION     ,02,9/24/2018,G34,                  ,001
307199190,YAP BAMBUDEN II          ,02,9/24/2018,G34,                  ,001
307199208,YAP HIJABS PREFECTO      ,02,9/24/2018,G34,                  ,001
307199372,YAP RAJAWALI JAYA        ,02,9/25/2018,G34,                  ,001
307199398,YAP REZKY COLLECTION     ,02,9/25/2018,G27,                  ,001
307199422,YAP PRIMA CAR SHOP       ,02,9/25/2018,G04,                  ,001
307199430,YAP MAKMUR PERDANA       ,02,9/25/2018,G04,                  ,001
307199448,YAP BOEKEN HUIS          ,02,9/25/2018,G04,                  ,001
307199471,YAP DEL MANGO            ,02,9/25/2018,G04,                  ,001
307199497,YAP COTO BAKSO PONDOK TUA,02,9/28/2018,G10,O1X2CGP39446101YP1,000
307199679,YAP KYANI DIAMOND THREE  ,02,9/27/2018,G04,                  ,001
307199687,YAP KANGEN WATER         ,02,9/27/2018,G04,                  ,001
307199695,YAP DEVIS CATERING       ,02,9/27/2018,G04,                  ,001
307199711,YAP GOLDEN TAILOR        ,02,9/27/2018,G04,                  ,001
307199729,YAP APTIK ASSYFA MEDIKA  ,02,9/25/2018,G09,                  ,001
307199737,YAP CENTRAL BAUT         ,02,9/27/2018,G09,                  ,001
307199745,YAP TOKO SALAM JAYA      ,02,9/27/2018,G09,                  ,001
307199752,YAP FANY ALIF CELL       ,02,9/27/2018,G09,                  ,001
307199760,YAP TOKO SUKSES ELKTRNK  ,02,9/25/2018,G09,                  ,001
307199778,YAP SEJATI MOTOR         ,02,9/27/2018,G09,                  ,001
307199786,YAP MEJENG COFFEE        ,02,9/25/2018,G09,                  ,001
307199794,YAP MTRA MAHYA MNDR MTR  ,02,9/27/2018,G09,                  ,001
307199802,YAP LA KOFFIE            ,02,9/27/2018,G09,                  ,001
307199810,YAP SATU JAYA MOTOR      ,02,9/27/2018,G09,                  ,001
307199828,YAP TOKO ARMA BATIK      ,02,9/25/2018,G34,                  ,001
307199893,YAP YSS BAG COLLECTION   ,02,9/25/2018,G34,                  ,001
307199901,YAP NANO NANO COFFEE CAFE,02,9/25/2018,G34,                  ,001
307199919,YAP LETTER EL CAFE       ,02,9/27/2018,G10,                  ,001
307199927,YAP TK SABARI GEMILAN MAN,02,9/27/2018,G10,                  ,001
307199935,YAP NURLINA CELL         ,02,9/27/2018,G10,                  ,001
307199943,YAP SUMBER FAJAR         ,02,9/27/2018,G10,                  ,001
307199968,YAP TOKO EMAS MURNI      ,02,9/27/2018,G10,                  ,001
307199976,YAP RM ULU JUKU 2        ,02,9/27/2018,G10,                  ,001
307199984,YAP TK NUR ALAM INDAH    ,02,9/25/2018,G27,                  ,001
307199992,YAP HERO ID CAFE         ,02,9/27/2018,G28,                  ,001
307200006,YAP RUMAHKU              ,02,9/27/2018,G28,                  ,001
307200014,YAP TOKO SINAR BARU      ,02,9/27/2018,G28,                  ,001
307200030,YAP SJ SALON             ,02,9/25/2018,G09,                  ,001
307200048,YAP MKS COFFEE HOUSE     ,02,9/25/2018,G09,                  ,001
307200055,YAP NEW VIER BOUTIQUE    ,02,9/26/2018,G10,O1X2CGP39537248YP1,001
307200063,YAP D MODIF MOTOR        ,02,9/27/2018,G09,                  ,001
307200071,YAP ANGING MAMIRI PS     ,02,9/27/2018,G09,                  ,001
307200089,YAP KENCANA MOTOR        ,02,9/27/2018,G09,                  ,001
307200097,YAP GRACE CLOTHING       ,02,9/27/2018,G09,                  ,001
307200105,YAP INDAH MOTOR          ,02,9/27/2018,G09,                  ,001
307200113,YAP KAREBA OLEH KHS MKS  ,02,9/27/2018,G09,                  ,001
307200139,YAP DRAGON FAMILY        ,02,9/27/2018,G09,                  ,001
307200147,YAP BATIK SOLO           ,02,9/27/2018,G34,                  ,001
307200154,YAP TOKO 999             ,02,9/27/2018,G27,                  ,001
307200162,YAP ORIGINS              ,02,9/27/2018,G34,                  ,001
307200170,YAP MPS JAYA CELL        ,02,9/27/2018,G09,                  ,001
307200188,YAP SALON SAM            ,02,9/27/2018,G09,                  ,001
307200196,YAP BENGKEL BASTO        ,02,9/27/2018,G09,                  ,001
307200204,YAP PELITA JAYA MOTOR    ,02,9/27/2018,G09,                  ,001
307200246,YAP BARUGA FOOD PARK     ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307200253,YAP PARKIRAN BUGIS WATER ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307200261,YAP TIKETING&REPOUND     ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307200352,YAP RM NEW AROMA LABBAKKA,02,9/27/2018,G34,                  ,001
307200444,YAP TOKO ANUGERAH        ,02,9/28/2018,G27,O1X2CG054133041YP1,000
307200451,YAP TOKO ENGKI           ,02,9/28/2018,G10,O1X2CG054133041YP1,000
307200493,YAP AMOUREYZHA           ,02,9/28/2018,G34,O1X2CGP45632041YP1,000
307200501,YAP ARIF ASMAN           ,02,9/28/2018,G28,O1X2CGP45632041YP1,000
307200519,YAP TOKO FIFIN           ,02,9/28/2018,G27,O1X2CGP39511041YP1,000
307200550,YAP LOKET NAZAR          ,02,9/28/2018,G10,O1X2CGP50505041YP1,000
307200592,YAP TOKO BINARA JAYA     ,02,9/28/2018,G34,O1X2CG054133041YP1,000
307200600,YAP TOKO DANIEL          ,02,9/28/2018,G28,O1X2CGP48181041YP1,000
307200618,YAP THEORY CAFê          ,02,9/28/2018,G27,O1X2CGP23082007YP1,000
307200626,YAP AYAM GAMPAR NONA     ,02,9/28/2018,G10,O1X2CGP80678007YP1,000
307200634,YAP A&N                  ,02,9/28/2018,G10,O1X2CGP36751007YP1,000
307200642,YAP REZKY COLLECTION     ,02,9/28/2018,G34,O1X2CGP36751007YP1,000
307200667,YAP TOKO TM COLLECTION   ,02,9/28/2018,G28,O1X2CG019625007YP1,000
307200675,YAP STAND ARIES          ,02,9/28/2018,G27,O1X2CG048186007YP1,000
307200683,YAP WARUNG TUNJUK-TUNJUK ,02,9/28/2018,G34,O1X2CGP26719007YP1,000
307200691,YAP GORENGAN PUTRA       ,02,9/28/2018,G28,O1X2CGP54094007YP1,000
307200709,YAP CAHAYA ANUGRAH       ,02,9/28/2018,G27,O1X2CGP45725007YP1,000
307200717,YAP PARAWANA             ,02,9/28/2018,G10,O1X2CGP29175101YP1,000
307200725,YAP TOKO ISMAIL          ,02,9/28/2018,G34,O1X2CG010395101YP1,000
307200733,YAP TOKO POLEONRO        ,02,9/28/2018,G28,O1X2CGP36897101YP1,000
307200766,YAP MESJID NURUL FAUZIAH ,02,9/28/2018,G27,O1X2CGP26727007YP1,000
307200774,YAP TOKO NATALIA         ,02,9/28/2018,G10,O1X2CG054099007YP1,000
307200790,YAP NUR COLLECTION       ,02,9/28/2018,G34,O1X2CGP28657007YP1,000
307200808,YAP TRENUM               ,02,9/28/2018,G28,O1X2CGP39422007YP1,000
307200816,YAP FIRDA FASHION        ,02,9/28/2018,G27,O1X2CGP48191007YP1,000
307200824,YAP KAFE-IN              ,02,9/28/2018,G10,O1X2CGP26406007YP1,000
307200857,YAP JUS SARI BUAH        ,02,9/28/2018,G34,O1X2CGP54167007YP1,000
307200865,YAP BAKSO MAS BRO        ,02,9/28/2018,G28,O1X2CGP36566007YP1,000
307200873,YAP SOP DURIAN 24        ,02,9/28/2018,G27,O1X2CGP29245007YP1,000
307200881,YAP NURUL COLLECTION     ,02,9/28/2018,G10,O1X2CGP46065248YP1,000
307200899,YAP SITTI HAUMA CONVEKSI ,02,9/28/2018,G34,O1X2CGP46065248YP1,000
307200907,YAP TOKO HARAPAN JAYA    ,02,9/28/2018,G28,O1X2CGP46065248YP1,000
307200923,YAP LOKET B-LENK         ,02,9/28/2018,G10,O1X2CGP30978248YP1,000
307200964,YAP ANA DARA             ,02,9/28/2018,G27,O1X2CG010677080YP1,000
307200998,YAP CAFê BURTAN          ,02,9/28/2018,G28,O1X2CG010398041YP1,000
307201012,YAP TOKO CINDY           ,02,9/28/2018,G34,O1X2CG010398041YP1,000
307201020,YAP WARUNG ES PISANG IJO ,02,9/28/2018,G10,O1X2CG010398041YP1,000
307201046,YAP PENGINAPAN KHARISMA  ,02,9/28/2018,G27,O1X2CG010398319YP1,000
307201079,YAP TOKO MAINAKE         ,02,9/28/2018,G28,O1X2CGP48181041YP1,000
307201087,YAP TRAVEL ANUGERAH      ,02,9/28/2018,G34,O1X2CGP45667041YP1,000
307201137,YAP TOKO NAYLA RESTO     ,02,9/28/2018,G10,O1X2CGP48181041YP1,000
307201152,YAP BUMBUM THAI TEA      ,02,9/28/2018,G27,O1X2CG010699307YP1,000
307201210,YAP SINAR                ,02,9/28/2018,G28,O1X2CGP24920100YP1,000
307201228,YAP TABE COFFEE          ,02,9/28/2018,G10,O1X2CGP39522007YP1,001
307201236,YAP RUANG GANTI WANITA   ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307201244,YAP RUANG GANTI PRIA     ,02,9/28/2018,G28,O1X2CGP39522007YP1,001
307201251,YAP YENIS RESTO TENANT   ,02,9/28/2018,G34,O1X2CGP39522007YP1,001
307201269,YAP JAGUNG MAMA MIA      ,02,9/28/2018,G10,O1X2CGP39522007YP1,001
307201277,YAP AFIA COFFEE          ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307201285,YAP KEDAI BOPAKE BONTANG ,02,9/28/2018,G28,O1X2CGP39522007YP1,001
307201293,YAP KIDS POOL            ,02,9/28/2018,G34,O1X2CGP39522007YP1,001
307201301,YAP LULU JUICE           ,02,9/28/2018,G10,O1X2CGP39522007YP1,001
307201319,YAP MAMA MIA GORENGAN    ,02,9/28/2018,G27,O1X2CGP39522007YP1,001
307201327,YAP BUTIK AISYAH         ,02,9/28/2018,G34,O1X2CGP39422007YP1,000
307201335,YAP HABE SKIN            ,02,9/28/2018,G10,O1X2CGP34314007YP1,000
307201350,YAP BALUK-BALUK SHOP     ,02,9/28/2018,G27,O1X2CGP35314007YP1,000
307201368,YAP TOKO SAHABAT TANI    ,02,9/28/2018,G28,O1X2CGP45713007YP1,000
307201376,YAP BENGKEL LIMA PUTRA   ,02,9/28/2018,G34,O1X2CGP26531007YP1,000
307201384,YAP KEDAI 13             ,02,9/28/2018,G10,O1X2CGP54167007YP1,000
307201392,YAP MACORA SKIN CARE     ,02,9/28/2018,G27,O1X2CGP26531007YP1,000
307201400,YAP NASI KUNING AL       ,02,9/28/2018,G28,O1X2CGP26727007YP1,000
307201418,YAP NASI KUNING AL 2     ,02,9/28/2018,G34,O1X2CGP26727007YP1,000
307201426,YAP NASI KUNING AL 3     ,02,9/28/2018,G10,O1X2CGP26727007YP1,000
307201434,YAP PENJAHIT LANNY       ,02,9/28/2018,G27,O1X2CGP39422007YP1,000
307201442,YAP DEPOT AFDAL          ,02,9/28/2018,G28,O1X2CGP45725007YP1,000
307201459,YAP DEPOT MALIKKA        ,02,9/28/2018,G34,O1X2CGP29034007YP1,000
307201483,YAP BAKSO BIMA           ,02,9/28/2018,G10,O1X2CGP39422007YP1,000
307201509,YAP TAHU GELOO           ,02,9/28/2018,G27,O1X2CGP45642007YP1,000
307201624,YAP TOKO NAFDA           ,02,9/28/2018,G28,O1X2CG010398041YP1,000
307201632,YAP SHERLY SANDARA WATTIM,02,9/28/2018,G34,O1X2CGP45632041YP1,000
307201640,YAP TOKO SINAR MAS       ,02,9/28/2018,G10,O1X2CGP34866007YP1,000
307201657,YAP WARUNG SURABAYA      ,02,9/28/2018,G27,O1X2CGP39422007YP1,000
307201665,YAP QUEEN LAUNDRY        ,02,9/28/2018,G28,O1X2CG010642203YP1,000
307201673,YAP RS MADYANG           ,02,9/28/2018,G34,O1X2CGP45714203YP1,000
307201681,YAP D'LAPANGLAPANG CAFE  ,02,9/28/2018,G10,O1X2CGP25146217YP1,000
307201699,YAP KEDAI BERKAH         ,02,9/28/2018,G27,O1X2CGB802200217YP,000
307201707,YAP CAFê NAJIB BERKAH    ,02,9/28/2018,G28,O1X2CGB802200217YP,000
307201715,YAP CAFê ZIFAH           ,02,9/28/2018,G34,O1X2CGB802200217YP,000
307201723,YAP BAKSO GOA PUTRA      ,02,9/28/2018,G10,O1X2CGB802200217YP,000
307201731,YAP BAKSO BAKAR MAS MAKMU,02,9/28/2018,G27,O1X2CG010697217YP1,000
307201749,YAP LING LING BANANA NUGE,02,9/28/2018,G28,O1X2CG010697217YP1,000
307201756,YAP UMKM CITRA SRIKANDI  ,02,9/28/2018,G34,O1X2CG010697217YP1,000
307201764,YAP GEO SHOP             ,02,9/28/2018,G10,O1X2CGP54156217YP1,000
307201772,YAP MELY HOMEMADE WITH   ,02,9/28/2018,G27,O1X2CGS60373217YP1,000
307201780,YAP BANUT NANO PURI      ,02,9/28/2018,G28,O1X2CGS60373217YP1,000
307201798,YAP WARUNG SINAR PADANG  ,02,9/28/2018,G34,O1X2CGP46047101YP1,000
307201806,YAP KANTIN UNGU          ,02,9/28/2018,G10,O1X2CGP46047101YP1,000
307332171,RUMAH SATE HAJI SANUSI MA,02,9/27/2018,N44,                  ,001
308226653,JUSTELL                  ,02,9/27/2018,   ,O1X2MH301935034YP1,000
308226661,DAILY FRESH PARK 23      ,02,9/27/2018,   ,O1X1MH281928302YP1,000
308226679,DAILY FRESH MBG          ,02,9/27/2018,   ,O1X1MH281928302YP1,000
308226687,DAILY FRESH BW           ,02,9/27/2018,   ,O1X1MH281928302YP1,000
308226695,ANI BOUTIQUE 1           ,02,9/27/2018,   ,O1X2MH281928302YP1,000
308226703,ANI BOUTIQUE 2           ,02,9/27/2018,   ,O1X2MH281928302YP1,000
308226711,CREPE SIGNATURE          ,02,9/27/2018,   ,O1X2MH181905302YP1,000
308226729,MY CASE                  ,02,9/27/2018,   ,O1X2MH181905302YP1,000
308226737,RIA RIBEIRO              ,02,9/27/2018,   ,O1X2MH181905302YP1,000
308226745,BATIK AGUNG WIBOWO       ,02,9/27/2018,   ,O1X2MH181905302YP1,000
308226752,WET LOOK CAR WASH        ,02,9/27/2018,   ,O1X2MH181905302YP1,000
308226760,YUKINOLINE               ,02,9/27/2018,   ,O1X2MH281928302YP1,000
308226778,MAMIHOT                  ,02,9/27/2018,   ,O1X2MH301935302YP1,000
308226786,CJ COLLECTION            ,02,9/27/2018,   ,O1X2MH301935302YP1,000
308239987,D' AY WEDDING            ,02,9/28/2018,   ,O1X2CHP24965302YP1,000
308239995,KEWA SHOP                ,02,9/28/2018,   ,O1X2CH002958290YP1,000
308240001,UD CIPTA BARU            ,02,9/28/2018,   ,O1X2CHP25203066YP1,000
308240019,UD RIZKI                 ,02,9/28/2018,   ,O1X2CHP41291066YP1,000
308240027,AMIRA WARUNG             ,02,9/28/2018,   ,O1X2CHP41291066YP1,000
308240035,JJ CELL                  ,02,9/28/2018,   ,O1X2CHP41291066YP1,000
308240043,UD REZEKI                ,02,9/28/2018,   ,O1X2CHP47128066YP1,000
308240050,UD RIFNA                 ,02,9/28/2018,   ,O1X2CHP47128066YP1,000
308240068,NATURAL ART COLLECTION   ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308240076,TOKO SRI NADHI           ,02,9/28/2018,   ,O1X2CHP45201034YP1,000
308240084,FENDI'S GOLD             ,02,9/28/2018,   ,O1X2CHP39761034YP1,000
308240092,LAPAK IKAN SENI WATI     ,02,9/28/2018,   ,O1X2CHP33939284YP1,000
308240100,UD NEW BULIH BALI        ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308240118,TITA BEAUTY SALON        ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308240126,TKN FURNITURE            ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308240134,GAYATRI BOUTIQUE         ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308240142,COFFEE HOUSE             ,02,9/28/2018,   ,O1X2MH331939302YP1,000
308240159,I CAFê GALAXY SKY        ,02,9/28/2018,   ,O1X2MH331939302YP1,000
308240167,ELIME BEAUTY             ,02,9/28/2018,   ,O1X2CHP22327302YP1,000
308240175,KIOS SANDROS             ,02,9/28/2018,   ,O1X2CHP39786284YP1,000
308240183,APOTIK OMEGA             ,02,9/28/2018,   ,O1X2CHP39786284YP1,000
308241108,SALON TIGA PUTRI         ,02,9/28/2018,   ,O1X2CHP45195229YP1,000
308241116,KIOS NAUNGAN KASIH       ,02,9/28/2018,   ,O1X2CHP45195229YP1,000
308241124,FEMILTA DIMA             ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308241140,KOSAN DEMSI NARU         ,02,9/28/2018,   ,O1X2CHP48676229YP1,000
308241157,KOST HEZANGEL            ,02,9/28/2018,   ,O1X2CHP26947229YP1,000
308241165,KOST HUMBA               ,02,9/28/2018,   ,O1X2CHP26947229YP1,000
308241173,UD ROTE INDAH            ,02,9/28/2018,   ,O1X2CHP33031229YP1,000
308241181,MEUBEL SAHID INDAH       ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308241199,TRAVIS KOST              ,02,9/28/2018,   ,O1X2CHP39738229YP1,000
308241207,SHOWROOM A LATIF         ,02,9/28/2018,   ,O1X2CHP52935229YP1,000
308241223,TOKO SEMBAKO ROKAINI     ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308241231,AYAM IBU DWI             ,02,9/28/2018,   ,O1X2CH801063038YP1,000
308241256,UD HIDAYATULLAH          ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308241264,TOKO SASTRA              ,02,9/28/2018,   ,O1X2CHP35182038YP1,000
308241272,DEWI KHAERANI KIOS       ,02,9/28/2018,   ,O1X2CH803030038YP1,000
308241280,MARI MAMPIR              ,02,9/28/2018,   ,O1X2CH803030038YP1,000
308241298,HIJAB ONLINE             ,02,9/28/2018,   ,O1X2CH803030038YP1,000
308241306,MATARAM GITAR            ,02,9/28/2018,   ,O1X2CH803031038YP1,000
308241314,OK PULSA                 ,02,9/28/2018,   ,O1X2CH803031038YP1,000
308241322,YADI MAKMUR              ,02,9/28/2018,   ,O1X2CH803031038YP1,000
308241330,HUSNUL HOTIMAH CELL      ,02,9/28/2018,   ,O1X2CHP52889038YP1,000
308241348,NITA SHOP                ,02,9/28/2018,   ,O1X2CHP52889038YP1,000
308241355,KYLA OLSHOP              ,02,9/28/2018,   ,O1X2CHP29140038YP1,000
308241363,UD TIARA SENI            ,02,9/28/2018,   ,O1X2CHP52878038YP1,000
308241371,WARUNG FITRIATI          ,02,9/28/2018,   ,O1X2CHP52905038YP1,000
308241389,UD AREMA                 ,02,9/28/2018,   ,O1X2CHP52905038YP1,000
308241397,PUJI BABY SHOP           ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308241405,MIE POJOK                ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308241413,YANA CELL                ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308241421,SHELLY JU ACCECORIS      ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308241439,KIOS 777                 ,02,9/28/2018,   ,O1X2CHP50652038YP1,000
308241447,SIMON                    ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241454,AGUNG                    ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241462,ARIP                     ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241470,BUDAYA MUTIARA           ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241488,BAHRAM K                 ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241496,KAMALUDIN  YUSRA         ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241504,I GUSTI KOMANG BAGIA     ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241512,WIBI  SUBIYAKTO          ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241520,EMI SHOP                 ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241538,ARIE DISTRO              ,02,9/28/2018,   ,O1X2CHP28638038YP1,000
308241546,PURNAMA                  ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241553,GUSTI AGUNG              ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241561,MUNAWIR                  ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241579,TOKO AKUP                ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241587,TOKO BAMBANG             ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241595,SITI  MARTHA             ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241603,TOKO JAMALUDIN           ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241611,RATRI  NUGROHO           ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241629,HARSANA                  ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241637,AHMAD AMIR AZIZ          ,02,9/28/2018,   ,O1X2CHP45249038YP1,000
308241645,RIMA SHOP                ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241652,BAIQ ERI RATIH RATNASARI ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241660,ABDUL  KADIR             ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241678,SUKIRNO                  ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241686,SRY ENDANG MEGAWATI      ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241694,TOKO FURKAN              ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241702,PUTRA                    ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241710,TOKO BAKHTIAR            ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241728,MARYANI SHOP             ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241736,MANTA DIVE               ,02,9/28/2018,   ,O1X2CHP34404038YP1,000
308241744,PT AEROTRAVEL MATARAM    ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308241751,INDRAJAYA                ,02,9/28/2018,   ,O1X2CHP43034038YP1,000
308241769,SITI  NAIMAH             ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308241777,LALU  BURHAN             ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
308241785,LUSIANA                  ,02,9/28/2018,   ,O1X2CHP48687038YP1,000
